Index_x,CardNo,Sex,Major,AccessCardNo,Index_y,Date,Address,Access,Describe,Time
3395,183395,女,18皮具艺术,131222,1365008.0,2019/4/20,飞凤轩[进门],1.0,允许通过,15:18
3395,183395,女,18皮具艺术,131222,1365011.0,2019/4/20,飞凤轩[出门],1.0,允许通过,15:21
3395,183395,女,18皮具艺术,131222,1365312.0,2019/4/20,飞凤轩[进门],1.0,允许通过,00:00
3395,183395,女,18皮具艺术,131222,1367783.0,2019/4/22,飞凤轩[进门],1.0,允许通过,19:26
3396,183396,女,18皮具艺术,247014,1345864.0,2019/4/30,飞凤轩[进门],1.0,允许通过,20:41
3396,183396,女,18皮具艺术,247014,1351879.0,2019/4/12,飞凤轩[出门],1.0,允许通过,09:28
3396,183396,女,18皮具艺术,247014,1361465.0,2019/4/18,飞凤轩[进门],1.0,允许通过,21:45
3396,183396,女,18皮具艺术,247014,1366024.0,2019/4/21,飞凤轩[出门],1.0,允许通过,18:22
3397,183397,女,18皮具艺术,19430037,1334902.0,2019/4/5,飞凤轩[出门],1.0,允许通过,10:20
3397,183397,女,18皮具艺术,19430037,1337448.0,2019/4/3,飞凤轩[出门],1.0,允许通过,00:00
3397,183397,女,18皮具艺术,19430037,1337462.0,2019/4/3,飞凤轩[进门],1.0,允许通过,15:27
3397,183397,女,18皮具艺术,19430037,1344040.0,2019/4/2,飞凤轩[进门],1.0,允许通过,20:28
3397,183397,女,18皮具艺术,19430037,1356009.0,2019/4/14,飞凤轩[进门],1.0,允许通过,19:38
3397,183397,女,18皮具艺术,19430037,1360339.0,2019/4/18,飞凤轩[进门],1.0,允许通过,08:13
3397,183397,女,18皮具艺术,19430037,1360351.0,2019/4/18,飞凤轩[出门],1.0,允许通过,08:24
3397,183397,女,18皮具艺术,19430037,1360352.0,2019/4/18,飞凤轩[进门],1.0,允许通过,08:25
3397,183397,女,18皮具艺术,19430037,1360357.0,2019/4/18,飞凤轩[出门],1.0,允许通过,08:33
3397,183397,女,18皮具艺术,19430037,1360473.0,2019/4/18,飞凤轩[进门],1.0,允许通过,10:21
3397,183397,女,18皮具艺术,19430037,1360563.0,2019/4/18,飞凤轩[出门],1.0,允许通过,14:32
3397,183397,女,18皮具艺术,19430037,1362696.0,2019/4/19,飞凤轩[进门],1.0,允许通过,20:29
3397,183397,女,18皮具艺术,19430037,1362987.0,2019/4/20,飞凤轩[出门],1.0,允许通过,09:21
3397,183397,女,18皮具艺术,19430037,1363020.0,2019/4/20,飞凤轩[出门],1.0,允许通过,09:49
3397,183397,女,18皮具艺术,19430037,1365919.0,2019/4/21,飞凤轩[进门],1.0,允许通过,00:00
3397,183397,女,18皮具艺术,19430037,1373524.0,2019/4/26,飞凤轩[出门],1.0,允许通过,19:44
3397,183397,女,18皮具艺术,19430037,1373586.0,2019/4/26,飞凤轩[进门],1.0,允许通过,20:41
3397,183397,女,18皮具艺术,19430037,1373635.0,2019/4/26,飞凤轩[出门],1.0,允许通过,21:37
3399,183399,女,18皮具艺术,519510,1339349.0,2019/4/3,飞凤轩[进门],1.0,允许通过,20:39
3399,183399,女,18皮具艺术,519510,1340769.0,2019/4/4,飞凤轩[出门],1.0,允许通过,00:00
3399,183399,女,18皮具艺术,519510,1343703.0,2019/4/2,飞凤轩[进门],1.0,允许通过,16:18
3399,183399,女,18皮具艺术,519510,1348047.0,2019/4/8,飞凤轩[出门],1.0,允许通过,19:16
3399,183399,女,18皮具艺术,519510,1350211.0,2019/4/10,飞凤轩[出门],1.0,允许通过,19:55
3399,183399,女,18皮具艺术,519510,1350214.0,2019/4/10,飞凤轩[进门],1.0,允许通过,19:58
3399,183399,女,18皮具艺术,519510,1350215.0,2019/4/10,飞凤轩[进门],1.0,允许通过,19:58
3399,183399,女,18皮具艺术,519510,1358836.0,2019/4/16,飞凤轩[进门],1.0,允许通过,19:54
3399,183399,女,18皮具艺术,519510,1360470.0,2019/4/18,飞凤轩[进门],1.0,允许通过,10:19
3399,183399,女,18皮具艺术,519510,1361408.0,2019/4/18,飞凤轩[进门],1.0,允许通过,21:14
3399,183399,女,18皮具艺术,519510,1369093.0,2019/4/24,飞凤轩[出门],1.0,允许通过,19:33
3399,183399,女,18皮具艺术,519510,1369097.0,2019/4/24,飞凤轩[进门],1.0,允许通过,19:40
3399,183399,女,18皮具艺术,519510,1370206.0,2019/4/25,飞凤轩[出门],1.0,允许通过,18:58
3400,183400,女,18皮具艺术,461142,1331659.0,2019/4/1,飞凤轩[出门],1.0,允许通过,13:37
3400,183400,女,18皮具艺术,461142,1337343.0,2019/4/3,飞凤轩[进门],1.0,允许通过,10:52
3400,183400,女,18皮具艺术,461142,1343720.0,2019/4/2,飞凤轩[进门],1.0,允许通过,16:24
3400,183400,女,18皮具艺术,461142,1345641.0,2019/4/30,飞凤轩[进门],1.0,允许通过,16:18
3400,183400,女,18皮具艺术,461142,1348693.0,2019/4/9,飞凤轩[出门],1.0,允许通过,19:03
3400,183400,女,18皮具艺术,461142,1350224.0,2019/4/10,飞凤轩[出门],1.0,允许通过,00:00
3400,183400,女,18皮具艺术,461142,1350235.0,2019/4/10,飞凤轩[进门],1.0,允许通过,20:15
3400,183400,女,18皮具艺术,461142,1351474.0,2019/4/11,飞凤轩[进门],1.0,允许通过,21:16
3400,183400,女,18皮具艺术,461142,1356285.0,2019/4/14,飞凤轩[进门],1.0,允许通过,22:34
3400,183400,女,18皮具艺术,461142,1358045.0,2019/4/15,飞凤轩[出门],1.0,允许通过,18:55
3400,183400,女,18皮具艺术,461142,1358148.0,2019/4/15,飞凤轩[进门],1.0,允许通过,20:01
3400,183400,女,18皮具艺术,461142,1358469.0,2019/4/16,飞凤轩[进门],1.0,允许通过,08:43
3400,183400,女,18皮具艺术,461142,1358727.0,2019/4/16,飞凤轩[出门],1.0,允许通过,18:47
3400,183400,女,18皮具艺术,461142,1366494.0,2019/4/22,飞凤轩[出门],1.0,允许通过,14:57
3400,183400,女,18皮具艺术,461142,1366515.0,2019/4/22,飞凤轩[进门],1.0,允许通过,15:40
3400,183400,女,18皮具艺术,461142,1368437.0,2019/4/23,飞凤轩[出门],1.0,允许通过,19:46
3400,183400,女,18皮具艺术,461142,1369102.0,2019/4/24,飞凤轩[进门],1.0,允许通过,19:43
3401,183401,女,18皮具艺术,1424454,1337334.0,2019/4/3,飞凤轩[进门],1.0,允许通过,10:34
3401,183401,女,18皮具艺术,1424454,1341146.0,2019/4/2,飞凤轩[出门],1.0,允许通过,08:49
3401,183401,女,18皮具艺术,1424454,1341149.0,2019/4/2,飞凤轩[进门],1.0,允许通过,08:52
3401,183401,女,18皮具艺术,1424454,1343794.0,2019/4/2,飞凤轩[出门],1.0,允许通过,17:01
3401,183401,女,18皮具艺术,1424454,1345811.0,2019/4/30,飞凤轩[进门],1.0,允许通过,00:00
3401,183401,女,18皮具艺术,1424454,1348113.0,2019/4/8,飞凤轩[出门],1.0,允许通过,19:59
3401,183401,女,18皮具艺术,1424454,1348119.0,2019/4/8,飞凤轩[进门],1.0,允许通过,20:02
3401,183401,女,18皮具艺术,1424454,1348578.0,2019/4/9,飞凤轩[出门],1.0,允许通过,00:00
3401,183401,女,18皮具艺术,1424454,1350219.0,2019/4/10,飞凤轩[出门],1.0,允许通过,00:00
3401,183401,女,18皮具艺术,1424454,1351707.0,2019/4/12,飞凤轩[出门],1.0,允许通过,00:00
3401,183401,女,18皮具艺术,1424454,1351868.0,2019/4/12,飞凤轩[进门],1.0,允许通过,09:15
3401,183401,女,18皮具艺术,1424454,1358150.0,2019/4/15,飞凤轩[出门],1.0,允许通过,00:00
3401,183401,女,18皮具艺术,1424454,1358154.0,2019/4/15,飞凤轩[进门],1.0,允许通过,20:06
3401,183401,女,18皮具艺术,1424454,1358651.0,2019/4/16,飞凤轩[出门],1.0,允许通过,00:00
3401,183401,女,18皮具艺术,1424454,1366178.0,2019/4/21,飞凤轩[进门],1.0,允许通过,20:02
3401,183401,女,18皮具艺术,1424454,1369113.0,2019/4/24,飞凤轩[进门],1.0,允许通过,19:56
3402,183402,女,18皮具艺术,817606,1331694.0,2019/4/1,飞凤轩[出门],1.0,允许通过,15:10
3402,183402,女,18皮具艺术,817606,1339125.0,2019/4/3,飞凤轩[进门],1.0,允许通过,18:19
3402,183402,女,18皮具艺术,817606,1339302.0,2019/4/3,飞凤轩[出门],1.0,允许通过,19:52
3402,183402,女,18皮具艺术,817606,1339352.0,2019/4/3,飞凤轩[进门],1.0,允许通过,20:41
3402,183402,女,18皮具艺术,817606,1340915.0,2019/4/4,飞凤轩[进门],1.0,允许通过,00:00
3402,183402,女,18皮具艺术,817606,1348739.0,2019/4/9,飞凤轩[出门],1.0,允许通过,19:53
3402,183402,女,18皮具艺术,817606,1348749.0,2019/4/9,飞凤轩[进门],1.0,允许通过,00:00
3403,183403,女,18皮具艺术,1431334,1337029.0,2019/4/7,飞凤轩[出门],1.0,允许通过,20:42
3403,183403,女,18皮具艺术,1431334,1337057.0,2019/4/7,飞凤轩[进门],1.0,允许通过,21:07
3403,183403,女,18皮具艺术,1431334,1344106.0,2019/4/2,飞凤轩[进门],1.0,允许通过,21:24
3403,183403,女,18皮具艺术,1431334,1344574.0,2019/4/29,飞凤轩[出门],1.0,允许通过,15:02
3403,183403,女,18皮具艺术,1431334,1344704.0,2019/4/29,飞凤轩[出门],1.0,允许通过,17:24
3403,183403,女,18皮具艺术,1431334,1345847.0,2019/4/30,飞凤轩[出门],1.0,允许通过,20:30
3403,183403,女,18皮具艺术,1431334,1345888.0,2019/4/30,飞凤轩[进门],1.0,允许通过,20:56
3403,183403,女,18皮具艺术,1431334,1350197.0,2019/4/10,飞凤轩[进门],1.0,允许通过,19:42
3403,183403,女,18皮具艺术,1431334,1353918.0,2019/4/12,飞凤轩[进门],1.0,允许通过,13:41
3403,183403,女,18皮具艺术,1431334,1354526.0,2019/4/13,飞凤轩[进门],1.0,允许通过,09:40
3403,183403,女,18皮具艺术,1431334,1355251.0,2019/4/14,飞凤轩[出门],1.0,允许通过,07:24
3403,183403,女,18皮具艺术,1431334,1355432.0,2019/4/14,飞凤轩[进门],1.0,允许通过,00:00
3403,183403,女,18皮具艺术,1431334,1360344.0,2019/4/18,飞凤轩[进门],1.0,允许通过,08:18
3403,183403,女,18皮具艺术,1431334,1365189.0,2019/4/20,飞凤轩[出门],1.0,允许通过,18:33
3403,183403,女,18皮具艺术,1431334,1365229.0,2019/4/20,飞凤轩[进门],1.0,允许通过,18:59
3403,183403,女,18皮具艺术,1431334,1366048.0,2019/4/21,飞凤轩[进门],1.0,允许通过,18:36
3403,183403,女,18皮具艺术,1431334,1370389.0,2019/4/25,飞凤轩[进门],1.0,允许通过,21:20
3403,183403,女,18皮具艺术,1431334,1373707.0,2019/4/26,飞凤轩[出门],1.0,允许通过,22:37
3403,183403,女,18皮具艺术,1431334,1373708.0,2019/4/26,飞凤轩[进门],1.0,允许通过,22:38
3403,183403,女,18皮具艺术,1431334,1374032.0,2019/4/27,飞凤轩[出门],1.0,允许通过,11:38
3403,183403,女,18皮具艺术,1431334,1374039.0,2019/4/27,飞凤轩[进门],1.0,允许通过,11:42
3403,183403,女,18皮具艺术,1431334,1374649.0,2019/4/28,飞凤轩[出门],1.0,允许通过,13:48
3403,183403,女,18皮具艺术,1431334,1374762.0,2019/4/28,飞凤轩[进门],1.0,允许通过,20:17
3403,183403,女,18皮具艺术,1431334,1374807.0,2019/4/28,飞凤轩[出门],1.0,允许通过,21:13
3403,183403,女,18皮具艺术,1431334,1374833.0,2019/4/28,飞凤轩[进门],1.0,允许通过,21:52
3405,183405,女,18皮具艺术,913942,1339378.0,2019/4/3,飞凤轩[进门],1.0,允许通过,21:10
3405,183405,女,18皮具艺术,913942,1345873.0,2019/4/30,飞凤轩[进门],1.0,允许通过,20:47
3405,183405,女,18皮具艺术,913942,1362742.0,2019/4/19,飞凤轩[进门],1.0,允许通过,21:09
3405,183405,女,18皮具艺术,913942,1366264.0,2019/4/21,飞凤轩[进门],1.0,允许通过,21:02
3406,183406,女,18皮具艺术,247110,1339486.0,2019/4/3,飞凤轩[进门],1.0,允许通过,22:26
3406,183406,女,18皮具艺术,247110,1343841.0,2019/4/2,飞凤轩[出门],1.0,允许通过,18:33
3406,183406,女,18皮具艺术,247110,1343845.0,2019/4/2,飞凤轩[进门],1.0,允许通过,18:35
3406,183406,女,18皮具艺术,247110,1343856.0,2019/4/2,飞凤轩[进门],1.0,允许通过,18:39
3406,183406,女,18皮具艺术,247110,1344397.0,2019/4/29,飞凤轩[出门],1.0,允许通过,08:54
3406,183406,女,18皮具艺术,247110,1344537.0,2019/4/29,飞凤轩[进门],1.0,允许通过,11:06
3406,183406,女,18皮具艺术,247110,1345136.0,2019/4/29,飞凤轩[进门],1.0,允许通过,21:43
3406,183406,女,18皮具艺术,247110,1345489.0,2019/4/30,飞凤轩[进门],1.0,允许通过,10:01
3406,183406,女,18皮具艺术,247110,1345501.0,2019/4/30,飞凤轩[出门],1.0,允许通过,00:00
3406,183406,女,18皮具艺术,247110,1345561.0,2019/4/30,飞凤轩[进门],1.0,允许通过,00:00
3406,183406,女,18皮具艺术,247110,1360488.0,2019/4/18,飞凤轩[进门],1.0,允许通过,10:41
3406,183406,女,18皮具艺术,247110,1362554.0,2019/4/19,飞凤轩[进门],1.0,允许通过,18:59
3406,183406,女,18皮具艺术,247110,1363145.0,2019/4/20,飞凤轩[出门],1.0,允许通过,14:22
3406,183406,女,18皮具艺术,247110,1365429.0,2019/4/20,飞凤轩[进门],1.0,允许通过,00:00
3406,183406,女,18皮具艺术,247110,1365896.0,2019/4/21,飞凤轩[出门],1.0,允许通过,14:36
3406,183406,女,18皮具艺术,247110,1366330.0,2019/4/21,飞凤轩[进门],1.0,允许通过,22:07
3406,183406,女,18皮具艺术,247110,1367973.0,2019/4/22,飞凤轩[进门],1.0,允许通过,00:00
3406,183406,女,18皮具艺术,247110,1369277.0,2019/4/24,飞凤轩[进门],1.0,允许通过,22:56
3406,183406,女,18皮具艺术,247110,1370227.0,2019/4/25,飞凤轩[出门],1.0,允许通过,19:15
3406,183406,女,18皮具艺术,247110,1374220.0,2019/4/27,飞凤轩[出门],1.0,允许通过,14:31
3406,183406,女,18皮具艺术,247110,1374675.0,2019/4/28,飞凤轩[出门],1.0,允许通过,14:41
3406,183406,女,18皮具艺术,247110,1374837.0,2019/4/28,飞凤轩[进门],1.0,允许通过,21:58
3408,183408,女,18皮具艺术,1401350,1331466.0,2019/4/1,飞凤轩[出门],1.0,允许通过,07:36
3408,183408,女,18皮具艺术,1401350,1339364.0,2019/4/3,飞凤轩[进门],1.0,允许通过,20:54
3408,183408,女,18皮具艺术,1401350,1341171.0,2019/4/2,飞凤轩[进门],1.0,允许通过,09:16
3408,183408,女,18皮具艺术,1401350,1341295.0,2019/4/2,飞凤轩[出门],1.0,允许通过,13:46
3408,183408,女,18皮具艺术,1401350,1341302.0,2019/4/2,飞凤轩[进门],1.0,允许通过,13:56
3408,183408,女,18皮具艺术,1401350,1348150.0,2019/4/8,飞凤轩[进门],1.0,允许通过,20:35
3408,183408,女,18皮具艺术,1401350,1351877.0,2019/4/12,飞凤轩[出门],1.0,允许通过,09:27
3408,183408,女,18皮具艺术,1401350,1351887.0,2019/4/12,飞凤轩[进门],1.0,允许通过,09:32
3408,183408,女,18皮具艺术,1401350,1354974.0,2019/4/13,飞凤轩[进门],1.0,允许通过,20:11
3408,183408,女,18皮具艺术,1401350,1354987.0,2019/4/13,飞凤轩[出门],1.0,允许通过,20:19
3408,183408,女,18皮具艺术,1401350,1355072.0,2019/4/13,飞凤轩[进门],1.0,允许通过,21:23
3408,183408,女,18皮具艺术,1401350,1355770.0,2019/4/14,飞凤轩[出门],1.0,允许通过,13:08
3408,183408,女,18皮具艺术,1401350,1355781.0,2019/4/14,飞凤轩[进门],1.0,允许通过,13:16
3408,183408,女,18皮具艺术,1401350,1356088.0,2019/4/14,飞凤轩[出门],1.0,允许通过,20:24
3408,183408,女,18皮具艺术,1401350,1356183.0,2019/4/14,飞凤轩[进门],1.0,允许通过,21:29
3408,183408,女,18皮具艺术,1401350,1358097.0,2019/4/15,飞凤轩[出门],1.0,允许通过,19:24
3408,183408,女,18皮具艺术,1401350,1358804.0,2019/4/16,飞凤轩[出门],1.0,允许通过,19:32
3408,183408,女,18皮具艺术,1401350,1359712.0,2019/4/17,飞凤轩[进门],1.0,允许通过,14:33
3408,183408,女,18皮具艺术,1401350,1360478.0,2019/4/18,飞凤轩[进门],1.0,允许通过,10:27
3408,183408,女,18皮具艺术,1401350,1361411.0,2019/4/18,飞凤轩[进门],1.0,允许通过,21:16
3408,183408,女,18皮具艺术,1401350,1366143.0,2019/4/21,飞凤轩[进门],1.0,允许通过,19:32
3408,183408,女,18皮具艺术,1401350,1369106.0,2019/4/24,飞凤轩[出门],1.0,允许通过,19:48
3408,183408,女,18皮具艺术,1401350,1370223.0,2019/4/25,飞凤轩[出门],1.0,允许通过,19:11
3408,183408,女,18皮具艺术,1401350,1370381.0,2019/4/25,飞凤轩[进门],1.0,允许通过,21:15
3409,183409,女,18皮具艺术,1363894,1345900.0,2019/4/30,飞凤轩[进门],1.0,允许通过,00:00
3409,183409,女,18皮具艺术,1363894,1359677.0,2019/4/17,飞凤轩[出门],1.0,允许通过,13:15
3409,183409,女,18皮具艺术,1363894,1363121.0,2019/4/20,飞凤轩[出门],1.0,允许通过,00:00
3409,183409,女,18皮具艺术,1363894,1363122.0,2019/4/20,飞凤轩[进门],1.0,允许通过,14:03
3409,183409,女,18皮具艺术,1363894,1365137.0,2019/4/20,飞凤轩[出门],1.0,允许通过,17:24
3409,183409,女,18皮具艺术,1363894,1365139.0,2019/4/20,飞凤轩[进门],1.0,允许通过,17:25
3409,183409,女,18皮具艺术,1363894,1365902.0,2019/4/21,飞凤轩[进门],1.0,允许通过,14:43
3410,183410,女,18皮具艺术,600870,1339329.0,2019/4/3,飞凤轩[出门],1.0,允许通过,20:17
3410,183410,女,18皮具艺术,600870,1339330.0,2019/4/3,飞凤轩[进门],1.0,允许通过,20:18
3410,183410,女,18皮具艺术,600870,1345658.0,2019/4/30,飞凤轩[进门],1.0,允许通过,16:33
3410,183410,女,18皮具艺术,600870,1348272.0,2019/4/8,飞凤轩[出门],1.0,允许通过,22:11
3410,183410,女,18皮具艺术,600870,1348275.0,2019/4/8,飞凤轩[进门],1.0,允许通过,22:14
3410,183410,女,18皮具艺术,600870,1365935.0,2019/4/21,飞凤轩[进门],1.0,允许通过,15:31
3410,183410,女,18皮具艺术,600870,1370425.0,2019/4/25,飞凤轩[出门],1.0,允许通过,21:41
3411,183411,女,18皮具艺术,651654,1331705.0,2019/4/1,飞凤轩[进门],1.0,允许通过,15:34
3411,183411,女,18皮具艺术,651654,1334413.0,2019/4/1,飞凤轩[进门],1.0,允许通过,19:29
3411,183411,女,18皮具艺术,651654,1334479.0,2019/4/1,飞凤轩[出门],1.0,允许通过,20:52
3411,183411,女,18皮具艺术,651654,1334662.0,2019/4/5,飞凤轩[进门],1.0,允许通过,02:37
3411,183411,女,18皮具艺术,651654,1335035.0,2019/4/5,飞凤轩[出门],1.0,允许通过,11:57
3411,183411,女,18皮具艺术,651654,1335173.0,2019/4/5,飞凤轩[进门],1.0,允许通过,14:35
3411,183411,女,18皮具艺术,651654,1339081.0,2019/4/3,飞凤轩[进门],1.0,允许通过,18:01
3411,183411,女,18皮具艺术,651654,1340780.0,2019/4/4,飞凤轩[出门],1.0,允许通过,19:13
3411,183411,女,18皮具艺术,651654,1341083.0,2019/4/2,飞凤轩[出门],1.0,允许通过,00:00
3411,183411,女,18皮具艺术,651654,1344036.0,2019/4/2,飞凤轩[出门],1.0,允许通过,20:25
3411,183411,女,18皮具艺术,651654,1344247.0,2019/4/2,飞凤轩[进门],1.0,允许通过,23:27
3411,183411,女,18皮具艺术,651654,1344253.0,2019/4/2,飞凤轩[出门],1.0,允许通过,23:48
3411,183411,女,18皮具艺术,651654,1344268.0,2019/4/29,飞凤轩[出门],1.0,允许通过,00:00
3411,183411,女,18皮具艺术,651654,1344331.0,2019/4/29,飞凤轩[出门],1.0,允许通过,08:04
3411,183411,女,18皮具艺术,651654,1348079.0,2019/4/8,飞凤轩[进门],1.0,允许通过,19:37
3411,183411,女,18皮具艺术,651654,1348153.0,2019/4/8,飞凤轩[出门],1.0,允许通过,20:37
3411,183411,女,18皮具艺术,651654,1348338.0,2019/4/8,飞凤轩[出门],1.0,允许通过,23:57
3411,183411,女,18皮具艺术,651654,1351398.0,2019/4/11,飞凤轩[出门],1.0,允许通过,00:00
3411,183411,女,18皮具艺术,651654,1351648.0,2019/4/11,飞凤轩[进门],1.0,允许通过,23:42
3411,183411,女,18皮具艺术,651654,1351663.0,2019/4/12,飞凤轩[出门],1.0,允许通过,00:53
3411,183411,女,18皮具艺术,651654,1354320.0,2019/4/12,飞凤轩[进门],1.0,允许通过,22:44
3411,183411,女,18皮具艺术,651654,1354342.0,2019/4/12,飞凤轩[出门],1.0,允许通过,23:14
3411,183411,女,18皮具艺术,651654,1354414.0,2019/4/13,飞凤轩[进门],1.0,允许通过,07:09
3411,183411,女,18皮具艺术,651654,1356202.0,2019/4/14,飞凤轩[出门],1.0,允许通过,21:45
3411,183411,女,18皮具艺术,651654,1358395.0,2019/4/15,飞凤轩[进门],1.0,允许通过,23:48
3411,183411,女,18皮具艺术,651654,1358683.0,2019/4/16,飞凤轩[出门],1.0,允许通过,18:25
3411,183411,女,18皮具艺术,651654,1360043.0,2019/4/17,飞凤轩[进门],1.0,允许通过,19:12
3411,183411,女,18皮具艺术,651654,1360355.0,2019/4/18,飞凤轩[进门],1.0,允许通过,08:30
3411,183411,女,18皮具艺术,651654,1360376.0,2019/4/18,飞凤轩[出门],1.0,允许通过,08:50
3411,183411,女,18皮具艺术,651654,1360479.0,2019/4/18,飞凤轩[进门],1.0,允许通过,10:28
3411,183411,女,18皮具艺术,651654,1361589.0,2019/4/19,飞凤轩[出门],1.0,允许通过,03:25
3411,183411,女,18皮具艺术,651654,1362627.0,2019/4/19,飞凤轩[进门],1.0,允许通过,19:43
3411,183411,女,18皮具艺术,651654,1362741.0,2019/4/19,飞凤轩[出门],1.0,允许通过,00:00
3411,183411,女,18皮具艺术,651654,1362880.0,2019/4/19,飞凤轩[进门],1.0,允许通过,23:48
3411,183411,女,18皮具艺术,651654,1362898.0,2019/4/20,飞凤轩[出门],1.0,允许通过,01:08
3411,183411,女,18皮具艺术,651654,1362914.0,2019/4/20,飞凤轩[出门],1.0,允许通过,08:21
3411,183411,女,18皮具艺术,651654,1365515.0,2019/4/21,飞凤轩[出门],1.0,允许通过,00:39
3411,183411,女,18皮具艺术,651654,1366405.0,2019/4/22,飞凤轩[出门],1.0,允许通过,00:00
3411,183411,女,18皮具艺术,651654,1366424.0,2019/4/22,飞凤轩[出门],1.0,允许通过,01:33
3411,183411,女,18皮具艺术,651654,1367908.0,2019/4/22,飞凤轩[出门],1.0,允许通过,21:23
3411,183411,女,18皮具艺术,651654,1370324.0,2019/4/25,飞凤轩[进门],1.0,允许通过,20:26
3411,183411,女,18皮具艺术,651654,1373609.0,2019/4/26,飞凤轩[进门],1.0,允许通过,21:08
3411,183411,女,18皮具艺术,651654,1374188.0,2019/4/27,飞凤轩[进门],1.0,允许通过,13:30
3411,183411,女,18皮具艺术,651654,1374228.0,2019/4/27,飞凤轩[出门],1.0,允许通过,14:49
3411,183411,女,18皮具艺术,651654,1374862.0,2019/4/28,飞凤轩[进门],1.0,允许通过,22:29
3412,183412,女,18皮具艺术,746182,1340927.0,2019/4/4,飞凤轩[进门],1.0,允许通过,21:17
3412,183412,女,18皮具艺术,746182,1358840.0,2019/4/16,飞凤轩[进门],1.0,允许通过,19:56
3414,183414,女,18皮具艺术,17648389,1340100.0,2019/4/4,飞凤轩[进门],1.0,允许通过,14:34
3414,183414,女,18皮具艺术,17648389,1351475.0,2019/4/11,飞凤轩[进门],1.0,允许通过,21:16
3414,183414,女,18皮具艺术,17648389,1360253.0,2019/4/17,飞凤轩[进门],1.0,允许通过,00:00
3414,183414,女,18皮具艺术,17648389,1360471.0,2019/4/18,飞凤轩[进门],1.0,允许通过,10:20
3414,183414,女,18皮具艺术,17648389,1366204.0,2019/4/21,飞凤轩[进门],1.0,允许通过,20:20
3414,183414,女,18皮具艺术,17648389,1367729.0,2019/4/22,飞凤轩[出门],1.0,允许通过,18:55
3414,183414,女,18皮具艺术,17648389,1368022.0,2019/4/22,飞凤轩[出门],1.0,允许通过,22:48
3414,183414,女,18皮具艺术,17648389,1370663.0,2019/4/26,飞凤轩[进门],1.0,允许通过,13:58
3414,183414,女,18皮具艺术,17648389,1370668.0,2019/4/26,飞凤轩[进门],1.0,允许通过,00:00
3414,183414,女,18皮具艺术,17648389,1373748.0,2019/4/27,飞凤轩[出门],1.0,允许通过,00:00
3414,183414,女,18皮具艺术,17648389,1373752.0,2019/4/27,飞凤轩[出门],1.0,允许通过,00:49
3414,183414,女,18皮具艺术,17648389,1373973.0,2019/4/27,飞凤轩[出门],1.0,允许通过,10:49
3415,183415,女,18皮具艺术,16860005,1339588.0,2019/4/4,飞凤轩[进门],1.0,允许通过,09:07
3415,183415,女,18皮具艺术,16860005,1339594.0,2019/4/4,飞凤轩[出门],1.0,允许通过,09:16
3415,183415,女,18皮具艺术,16860005,1343993.0,2019/4/2,飞凤轩[进门],1.0,允许通过,00:00
3415,183415,女,18皮具艺术,16860005,1345676.0,2019/4/30,飞凤轩[进门],1.0,允许通过,16:48
3415,183415,女,18皮具艺术,16860005,1345685.0,2019/4/30,飞凤轩[进门],1.0,允许通过,00:00
3415,183415,女,18皮具艺术,16860005,1365097.0,2019/4/20,飞凤轩[进门],1.0,允许通过,00:00
3415,183415,女,18皮具艺术,16860005,1368301.0,2019/4/23,飞凤轩[出门],1.0,允许通过,14:13
3416,183416,女,18皮具艺术,17307077,1343711.0,2019/4/2,飞凤轩[进门],1.0,允许通过,16:21
3416,183416,女,18皮具艺术,17307077,1348089.0,2019/4/8,飞凤轩[出门],1.0,允许通过,19:44
3416,183416,女,18皮具艺术,17307077,1351264.0,2019/4/11,飞凤轩[出门],1.0,允许通过,15:15
3416,183416,女,18皮具艺术,17307077,1356182.0,2019/4/14,飞凤轩[进门],1.0,允许通过,21:29
3416,183416,女,18皮具艺术,17307077,1358824.0,2019/4/16,飞凤轩[出门],1.0,允许通过,19:44
3416,183416,女,18皮具艺术,17307077,1360358.0,2019/4/18,飞凤轩[进门],1.0,允许通过,08:34
3416,183416,女,18皮具艺术,17307077,1360375.0,2019/4/18,飞凤轩[出门],1.0,允许通过,08:49
3416,183416,女,18皮具艺术,17307077,1366194.0,2019/4/21,飞凤轩[进门],1.0,允许通过,20:15
3416,183416,女,18皮具艺术,17307077,1366227.0,2019/4/21,飞凤轩[出门],1.0,允许通过,20:37
3416,183416,女,18皮具艺术,17307077,1366229.0,2019/4/21,飞凤轩[进门],1.0,允许通过,20:38
3416,183416,女,18皮具艺术,17307077,1370164.0,2019/4/25,飞凤轩[进门],1.0,允许通过,18:35
3417,183417,女,18皮具艺术,811350,1334584.0,2019/4/1,飞凤轩[进门],1.0,允许通过,00:00
3417,183417,女,18皮具艺术,811350,1334860.0,2019/4/5,飞凤轩[出门],1.0,允许通过,09:38
3417,183417,女,18皮具艺术,811350,1336767.0,2019/4/7,飞凤轩[进门],1.0,允许通过,17:56
3417,183417,女,18皮具艺术,811350,1337067.0,2019/4/7,飞凤轩[出门],1.0,允许通过,21:15
3417,183417,女,18皮具艺术,811350,1337068.0,2019/4/7,飞凤轩[进门],1.0,允许通过,21:15
3417,183417,女,18皮具艺术,811350,1337117.0,2019/4/7,飞凤轩[出门],1.0,允许通过,21:49
