Index,AccessCardNo,Date,Address,Access,Describe,Time
1371680,19804650,2019/4/27,第六教学楼[进门],1,允许通过,22:09
1374435,17263013,2019/4/27,飞凤轩[进门],1,允许通过,00:00
1371681,20841818,2019/4/27,第六教学楼[进门],1,允许通过,00:00
1374436,20301162,2019/4/27,飞凤轩[进门],1,允许通过,22:10
1371682,21522234,2019/4/27,第六教学楼[进门],1,允许通过,22:10
1371683,8427851,2019/4/27,第六教学楼[进门],1,允许通过,22:11
1371684,19705594,2019/4/27,第六教学楼[进门],1,允许通过,22:11
1374437,16919477,2019/4/27,飞凤轩[进门],1,允许通过,00:00
1371685,18659834,2019/4/27,第六教学楼[进门],1,允许通过,22:12
1374438,17509221,2019/4/27,飞凤轩[进门],1,允许通过,22:12
1374439,18102770,2019/4/27,飞凤轩[进门],1,允许通过,22:13
1371686,18449210,2019/4/27,第六教学楼[进门],1,允许通过,22:14
1374440,19442490,2019/4/27,飞凤轩[进门],1,允许通过,22:14
1374441,21947482,2019/4/27,飞凤轩[进门],1,允许通过,22:14
1374442,17436149,2019/4/27,飞凤轩[进门],1,允许通过,22:15
1374443,22244660,2019/4/27,飞凤轩[进门],1,允许通过,22:15
1371687,21712714,2019/4/27,第六教学楼[进门],1,允许通过,22:17
1374444,20914458,2019/4/27,飞凤轩[出门],1,允许通过,22:17
1374445,6251115,2019/4/27,飞凤轩[进门],1,允许通过,22:18
1374446,13353931,2019/4/27,飞凤轩[进门],1,允许通过,22:19
1376425,17661335,2019/4/27,青鸾苑[出门],1,允许通过,22:19
1371688,11819104,2019/4/27,第六教学楼[出门],1,允许通过,22:19
1374447,20914458,2019/4/27,飞凤轩[进门],1,允许通过,22:20
1371689,5005396,2019/4/27,第六教学楼[进门],1,允许通过,22:21
1374448,17300213,2019/4/27,飞凤轩[进门],1,允许通过,22:23
1371690,11819104,2019/4/27,第六教学楼[进门],1,允许通过,22:23
1376426,21844756,2019/4/27,青鸾苑[进门],1,允许通过,22:24
1371691,15355147,2019/4/27,第六教学楼[进门],1,允许通过,22:25
1374449,19425002,2019/4/27,飞凤轩[进门],1,允许通过,22:26
1371692,19119098,2019/4/27,第六教学楼[出门],1,允许通过,22:26
1374450,20846423,2019/4/27,飞凤轩[进门],1,允许通过,22:28
1371694,16740855,2019/4/27,第六教学楼[出门],1,允许通过,22:28
1371695,17708197,2019/4/27,第六教学楼[进门],1,允许通过,22:29
1374451,16442340,2019/4/27,飞凤轩[进门],1,允许通过,22:30
1371697,13100187,2019/4/27,第六教学楼[进门],1,允许通过,22:30
1371696,13100187,2019/4/27,第六教学楼[进门],1,允许通过,22:30
1374452,6249920,2019/4/27,飞凤轩[进门],1,允许通过,22:30
1374453,16853578,2019/4/27,飞凤轩[进门],1,允许通过,22:31
1371698,16740855,2019/4/27,第六教学楼[进门],1,允许通过,22:31
1376427,5013511,2019/4/27,青鸾苑[进门],1,允许通过,22:32
1371699,359030,2019/4/27,第六教学楼[出门],1,允许通过,22:32
1371700,359030,2019/4/27,第六教学楼[出门],1,允许通过,22:32
1371701,18722106,2019/4/27,第六教学楼[进门],1,允许通过,22:33
1374454,17711461,2019/4/27,飞凤轩[进门],1,允许通过,22:33
1371702,21821642,2019/4/27,第六教学楼[出门],1,允许通过,22:34
1374456,20805978,2019/4/27,飞凤轩[进门],1,允许通过,22:34
1371703,359030,2019/4/27,第六教学楼[进门],1,允许通过,22:35
1374457,16758117,2019/4/27,飞凤轩[进门],1,允许通过,22:37
1371704,21821642,2019/4/27,第六教学楼[进门],1,允许通过,22:37
1374458,1310144,2019/4/27,飞凤轩[出门],1,允许通过,22:37
1371705,19119098,2019/4/27,第六教学楼[进门],1,允许通过,22:39
1374459,6718902,2019/4/27,飞凤轩[进门],1,允许通过,22:39
1371706,3051444,2019/4/27,第六教学楼[进门],1,允许通过,22:40
1377028,23532512,2019/4/27,第七教学楼[出门],1,允许通过,22:41
1374460,541579,2019/4/27,飞凤轩[进门],1,允许通过,22:43
1374462,19346010,2019/4/27,飞凤轩[进门],1,允许通过,22:43
1370904,6936555,2019/4/27,第五教学楼[进门],1,允许通过,22:43
1374463,6718902,2019/4/27,飞凤轩[出门],1,允许通过,22:46
1371707,438059,2019/4/27,第六教学楼[进门],1,允许通过,22:46
1374464,18433514,2019/4/27,飞凤轩[进门],1,允许通过,22:47
1374465,716683,2019/4/27,飞凤轩[出门],1,允许通过,22:48
1374466,17653173,2019/4/27,飞凤轩[进门],1,允许通过,22:48
1371708,25436395,2019/4/27,第六教学楼[进门],1,允许通过,22:50
1376429,16815063,2019/4/27,青鸾苑[进门],1,允许通过,22:50
1371709,14163418,2019/4/27,第六教学楼[进门],1,允许通过,22:50
1371710,18803450,2019/4/27,第六教学楼[进门],1,允许通过,22:51
1371711,25224208,2019/4/27,第六教学楼[进门],1,允许通过,22:52
1371712,22132676,2019/4/27,第六教学楼[进门],1,允许通过,22:54
1374467,13353931,2019/4/27,飞凤轩[出门],1,允许通过,22:54
1374468,21727786,2019/4/27,飞凤轩[进门],1,允许通过,22:56
1376430,8006484,2019/4/27,青鸾苑[进门],1,允许通过,22:57
1371713,15065220,2019/4/27,第六教学楼[出门],1,允许通过,22:57
1371714,15065220,2019/4/27,第六教学楼[进门],1,允许通过,22:58
1371715,12640212,2019/4/27,第六教学楼[进门],1,允许通过,22:58
1374469,20249461,2019/4/27,飞凤轩[出门],1,允许通过,22:59
1374470,21206266,2019/4/27,飞凤轩[进门],1,允许通过,23:00
1374471,20119114,2019/4/27,飞凤轩[进门],1,允许通过,00:00
1371716,20105445,2019/4/27,第六教学楼[出门],1,允许通过,23:02
1371717,20105445,2019/4/27,第六教学楼[进门],1,允许通过,00:00
1374472,23305163,2019/4/27,飞凤轩[进门],1,允许通过,00:00
1374473,13353931,2019/4/27,飞凤轩[进门],1,允许通过,23:07
1371718,19006410,2019/4/27,第六教学楼[进门],1,允许通过,00:00
1374474,20706394,2019/4/27,飞凤轩[进门],1,允许通过,23:10
1376431,433095,2019/4/27,青鸾苑[进门],1,允许通过,23:10
1371719,17135253,2019/4/27,第六教学楼[进门],1,允许通过,00:00
1376432,3724791,2019/4/27,青鸾苑[进门],1,允许通过,00:00
1371720,6750468,2019/4/27,第六教学楼[出门],1,允许通过,23:11
1374475,21934426,2019/4/27,飞凤轩[进门],1,允许通过,23:12
1374476,24060523,2019/4/27,飞凤轩[进门],1,允许通过,23:15
1374477,1309462,2019/4/27,飞凤轩[进门],1,允许通过,23:16
1371722,17948679,2019/4/27,第六教学楼[出门],1,允许通过,23:17
1371721,17948679,2019/4/27,第六教学楼[出门],1,允许通过,23:17
1371723,24314491,2019/4/27,第六教学楼[进门],1,允许通过,23:24
1374478,19225882,2019/4/27,飞凤轩[进门],1,允许通过,23:25
1374479,20257834,2019/4/27,飞凤轩[进门],1,允许通过,23:26
1374480,19440410,2019/4/27,飞凤轩[进门],1,允许通过,23:27
1376433,6163748,2019/4/27,青鸾苑[进门],1,允许通过,23:27
1374481,8021664,2019/4/27,飞凤轩[进门],1,允许通过,23:29
1371724,15355876,2019/4/27,第六教学楼[进门],1,允许通过,23:31
1376434,18304535,2019/4/27,青鸾苑[进门],1,允许通过,23:32
1371725,19041130,2019/4/27,第六教学楼[进门],1,允许通过,23:37
1371726,12724596,2019/4/27,第六教学楼[进门],1,允许通过,23:39
1376435,16562071,2019/4/27,青鸾苑[出门],1,允许通过,23:40
1376436,16562071,2019/4/27,青鸾苑[进门],1,允许通过,23:40
1374482,20012282,2019/4/27,飞凤轩[进门],1,允许通过,23:45
1371732,20850746,2019/4/27,第六教学楼[进门],1,允许通过,23:51
1371733,19726141,2019/4/27,第六教学楼[进门],1,允许通过,23:52
1371734,16415655,2019/4/27,第六教学楼[出门],1,允许通过,23:56
1374483,1402971,2019/4/27,飞凤轩[进门],1,允许通过,23:57
1374484,17723957,2019/4/27,飞凤轩[出门],1,允许通过,23:58
1371735,8232821,2019/4/27,第六教学楼[进门],1,允许通过,23:59
1371736,1711003,2019/4/28,第六教学楼[进门],1,允许通过,00:02
1374485,24212807,2019/4/28,飞凤轩[进门],1,允许通过,00:00
1371737,19726141,2019/4/28,第六教学楼[出门],1,允许通过,00:00
1371738,19726141,2019/4/28,第六教学楼[出门],1,允许通过,00:00
1371739,20250626,2019/4/28,第六教学楼[进门],1,允许通过,00:09
1371740,12215323,2019/4/28,第六教学楼[进门],1,允许通过,00:00
1371741,12215323,2019/4/28,第六教学楼[进门],1,允许通过,00:00
1371742,14352480,2019/4/28,第六教学楼[进门],1,允许通过,00:15
1374486,716683,2019/4/28,飞凤轩[进门],1,允许通过,00:15
1374487,5808976,2019/4/28,飞凤轩[进门],1,允许通过,00:22
1371743,3662720,2019/4/28,第六教学楼[进门],1,允许通过,00:24
1370905,19726141,2019/4/28,第五教学楼[出门],1,允许通过,00:25
1374488,1402971,2019/4/28,飞凤轩[出门],1,允许通过,00:29
1376437,19908247,2019/4/28,青鸾苑[进门],1,允许通过,00:29
1371744,912790,2019/4/28,第六教学楼[进门],1,允许通过,00:30
1376438,7102740,2019/4/28,青鸾苑[进门],1,允许通过,00:32
1371745,19726141,2019/4/28,第六教学楼[进门],1,允许通过,00:33
1371746,1402971,2019/4/28,第六教学楼[进门],1,允许通过,00:33
1376439,5358372,2019/4/28,青鸾苑[进门],1,允许通过,00:34
1370907,1402971,2019/4/28,第五教学楼[出门],1,允许通过,00:35
1370906,1402971,2019/4/28,第五教学楼[出门],1,允许通过,00:35
1370908,19726141,2019/4/28,第五教学楼[出门],1,允许通过,00:35
1374489,19726141,2019/4/28,飞凤轩[进门],1,允许通过,00:38
1374490,1402971,2019/4/28,飞凤轩[进门],1,允许通过,00:38
1376440,22504631,2019/4/28,青鸾苑[出门],1,允许通过,00:39
1371747,1402971,2019/4/28,第六教学楼[进门],1,允许通过,00:42
1371748,19726141,2019/4/28,第六教学楼[进门],1,允许通过,00:42
1370909,19726141,2019/4/28,第五教学楼[出门],1,允许通过,00:44
1370910,1402971,2019/4/28,第五教学楼[出门],1,允许通过,00:44
1374491,19726141,2019/4/28,飞凤轩[进门],1,允许通过,00:47
1374492,1402971,2019/4/28,飞凤轩[进门],1,允许通过,00:47
1374493,1402971,2019/4/28,飞凤轩[出门],1,允许通过,00:49
1371749,1820896,2019/4/28,第六教学楼[进门],1,允许通过,00:56
1371752,15637140,2019/4/28,第六教学楼[进门],1,允许通过,01:21
1376441,19726141,2019/4/28,青鸾苑[进门],1,允许通过,01:33
1376442,1402971,2019/4/28,青鸾苑[进门],1,允许通过,01:33
1371753,13514096,2019/4/28,第六教学楼[进门],1,允许通过,01:33
1376443,5223428,2019/4/28,青鸾苑[出门],1,允许通过,01:37
1376445,1402971,2019/4/28,青鸾苑[进门],1,允许通过,01:42
1376444,19726141,2019/4/28,青鸾苑[进门],1,允许通过,01:42
1376446,5223428,2019/4/28,青鸾苑[进门],1,允许通过,01:43
1374494,15852368,2019/4/28,飞凤轩[出门],1,允许通过,01:48
1371754,17948679,2019/4/28,第六教学楼[进门],1,允许通过,02:03
1371755,20949447,2019/4/28,第六教学楼[进门],1,允许通过,02:13
1376447,505254,2019/4/28,青鸾苑[进门],1,允许通过,03:46
1371756,4631890,2019/4/28,第六教学楼[进门],1,允许通过,03:53
1377029,19726141,2019/4/28,第七教学楼[进门],1,允许通过,00:00
1371757,19726141,2019/4/28,第六教学楼[进门],1,允许通过,05:18
1370911,19726141,2019/4/28,第五教学楼[出门],1,允许通过,05:19
1371758,19726141,2019/4/28,第六教学楼[出门],1,允许通过,05:22
1371759,19726141,2019/4/28,第六教学楼[进门],1,允许通过,05:22
1370912,21321002,2019/4/28,第五教学楼[进门],1,允许通过,05:27
1377030,19930922,2019/4/28,第七教学楼[进门],1,允许通过,05:54
1370913,2009099,2019/4/28,第五教学楼[进门],1,允许通过,05:56
1377031,20255018,2019/4/28,第七教学楼[进门],1,允许通过,00:00
1371765,24443163,2019/4/28,第六教学楼[出门],1,允许通过,06:17
1374495,14832807,2019/4/28,飞凤轩[出门],1,允许通过,06:20
1374496,12358500,2019/4/28,飞凤轩[出门],1,允许通过,06:26
1374497,18425274,2019/4/28,飞凤轩[出门],1,允许通过,06:32
1371766,19446055,2019/4/28,第六教学楼[出门],1,允许通过,06:35
1371767,19848490,2019/4/28,第六教学楼[出门],1,允许通过,06:50
1371768,19834362,2019/4/28,第六教学楼[出门],1,允许通过,06:52
1374498,12503931,2019/4/28,飞凤轩[出门],1,允许通过,06:57
1374499,11118788,2019/4/28,飞凤轩[出门],1,允许通过,07:01
1374500,562582,2019/4/28,飞凤轩[出门],1,允许通过,07:03
1371769,19508090,2019/4/28,第六教学楼[出门],1,允许通过,07:04
1374501,24212807,2019/4/28,飞凤轩[出门],1,允许通过,00:00
1374502,21459786,2019/4/28,飞凤轩[出门],1,允许通过,00:00
1371770,20265162,2019/4/28,第六教学楼[进门],1,允许通过,00:00
1374503,16710101,2019/4/28,飞凤轩[出门],1,允许通过,07:13
1371771,359030,2019/4/28,第六教学楼[出门],1,允许通过,07:14
1374504,1046214,2019/4/28,飞凤轩[出门],1,允许通过,07:16
1374505,12758251,2019/4/28,飞凤轩[出门],1,允许通过,07:18
1374506,1046214,2019/4/28,飞凤轩[进门],1,允许通过,07:19
1371772,24961634,2019/4/28,第六教学楼[出门],1,允许通过,07:20
1371773,15339268,2019/4/28,第六教学楼[出门],1,允许通过,07:21
1371774,20035498,2019/4/28,第六教学楼[出门],1,允许通过,07:22
1371775,14823236,2019/4/28,第六教学楼[出门],1,允许通过,07:25
1374507,20940756,2019/4/28,飞凤轩[出门],1,允许通过,07:26
1371776,18639482,2019/4/28,第六教学楼[出门],1,允许通过,07:27
1374508,22719600,2019/4/28,飞凤轩[出门],1,允许通过,07:27
1377032,13917808,2019/4/28,第七教学楼[进门],1,允许通过,07:28
1374509,1402971,2019/4/28,飞凤轩[进门],1,允许通过,07:29
1377033,20749570,2019/4/28,第七教学楼[进门],1,允许通过,07:29
1374510,21324138,2019/4/28,飞凤轩[出门],1,允许通过,07:29
1374511,21946180,2019/4/28,飞凤轩[出门],1,允许通过,07:29
1374512,21635066,2019/4/28,飞凤轩[出门],1,允许通过,07:31
1374513,13929133,2019/4/28,飞凤轩[出门],1,允许通过,07:34
1371777,14823236,2019/4/28,第六教学楼[进门],1,允许通过,07:34
1371778,306411,2019/4/28,第六教学楼[进门],1,允许通过,07:36
1374514,13152836,2019/4/28,飞凤轩[出门],1,允许通过,07:38
1374515,19617370,2019/4/28,飞凤轩[出门],1,允许通过,07:39
1371779,19262250,2019/4/28,第六教学楼[出门],1,允许通过,07:39
1374516,21724138,2019/4/28,飞凤轩[出门],1,允许通过,07:39
1374517,17509221,2019/4/28,飞凤轩[出门],1,允许通过,07:40
1374518,20243754,2019/4/28,飞凤轩[出门],1,允许通过,07:40
1374519,8241360,2019/4/28,飞凤轩[出门],1,允许通过,07:43
1374520,14812484,2019/4/28,飞凤轩[进门],1,允许通过,07:44
1371780,17263925,2019/4/28,第六教学楼[出门],1,允许通过,07:45
1374521,21707514,2019/4/28,飞凤轩[出门],1,允许通过,07:45
1376448,19620919,2019/4/28,青鸾苑[出门],1,允许通过,07:46
1371781,6750468,2019/4/28,第六教学楼[出门],1,允许通过,07:46
1377036,19661450,2019/4/28,第七教学楼[进门],1,允许通过,07:48
1374522,11936011,2019/4/28,飞凤轩[出门],1,允许通过,07:49
1374523,5363367,2019/4/28,飞凤轩[出门],1,允许通过,07:50
1374524,17130261,2019/4/28,飞凤轩[出门],1,允许通过,07:51
1371782,14823236,2019/4/28,第六教学楼[出门],1,允许通过,07:51
1371783,19262250,2019/4/28,第六教学楼[进门],1,允许通过,07:52
1374525,8034976,2019/4/28,飞凤轩[出门],1,允许通过,07:52
1377037,24510400,2019/4/28,第七教学楼[进门],1,允许通过,07:53
1371784,416038,2019/4/28,第六教学楼[出门],1,允许通过,07:54
1377038,15000784,2019/4/28,第七教学楼[进门],1,允许通过,07:55
1371785,19218874,2019/4/28,第六教学楼[出门],1,允许通过,07:55
1374526,17627189,2019/4/28,飞凤轩[出门],1,允许通过,07:55
1371786,21928730,2019/4/28,第六教学楼[出门],1,允许通过,07:57
1371787,20442666,2019/4/28,第六教学楼[出门],1,允许通过,07:58
1371788,19218874,2019/4/28,第六教学楼[进门],1,允许通过,07:59
1376449,6163748,2019/4/28,青鸾苑[出门],1,允许通过,08:00
1371789,21928730,2019/4/28,第六教学楼[进门],1,允许通过,08:00
1374527,19839402,2019/4/28,飞凤轩[出门],1,允许通过,08:01
1371790,17263925,2019/4/28,第六教学楼[进门],1,允许通过,08:01
1376450,4905008,2019/4/28,青鸾苑[出门],1,允许通过,00:00
1374528,25059818,2019/4/28,飞凤轩[出门],1,允许通过,08:02
1376451,5503047,2019/4/28,青鸾苑[出门],1,允许通过,08:02
1377039,1724976,2019/4/28,第七教学楼[进门],1,允许通过,00:00
1374529,24010162,2019/4/28,飞凤轩[进门],1,允许通过,08:03
1376452,21829684,2019/4/28,青鸾苑[出门],1,允许通过,08:03
1374530,20119114,2019/4/28,飞凤轩[出门],1,允许通过,08:04
1371791,16258023,2019/4/28,第六教学楼[出门],1,允许通过,00:00
1374531,321915,2019/4/28,飞凤轩[出门],1,允许通过,00:00
1374532,20706394,2019/4/28,飞凤轩[出门],1,允许通过,08:07
1371792,4400443,2019/4/28,第六教学楼[进门],1,允许通过,00:00
1371793,19841898,2019/4/28,第六教学楼[出门],1,允许通过,08:07
1374533,19845018,2019/4/28,飞凤轩[出门],1,允许通过,00:00
1374534,922432,2019/4/28,飞凤轩[出门],1,允许通过,00:00
1371794,19119098,2019/4/28,第六教学楼[出门],1,允许通过,08:08
1371795,21644682,2019/4/28,第六教学楼[出门],1,允许通过,00:00
1376453,20015412,2019/4/28,青鸾苑[出门],1,允许通过,08:11
1371796,19705594,2019/4/28,第六教学楼[出门],1,允许通过,08:11
1374535,18432026,2019/4/28,飞凤轩[出门],1,允许通过,08:11
1374536,20301162,2019/4/28,飞凤轩[出门],1,允许通过,00:00
1371797,20442666,2019/4/28,第六教学楼[出门],1,允许通过,00:00
1370914,15520708,2019/4/28,第五教学楼[进门],1,允许通过,08:12
1374537,21925386,2019/4/28,飞凤轩[出门],1,允许通过,08:13
1371798,20619690,2019/4/28,第六教学楼[出门],1,允许通过,08:14
1374538,17617476,2019/4/28,飞凤轩[出门],1,允许通过,08:14
1376454,25326859,2019/4/28,青鸾苑[出门],1,允许通过,08:15
1376455,25326859,2019/4/28,青鸾苑[进门],1,允许通过,08:15
1377040,17500277,2019/4/28,第七教学楼[进门],1,允许通过,08:16
1376456,22855111,2019/4/28,青鸾苑[出门],1,允许通过,08:16
1374539,18526106,2019/4/28,飞凤轩[出门],1,允许通过,08:16
1374540,1238278,2019/4/28,飞凤轩[出门],1,允许通过,08:17
1376457,340119,2019/4/28,青鸾苑[出门],1,允许通过,08:17
1374542,16708069,2019/4/28,飞凤轩[出门],1,允许通过,08:17
1374543,23925616,2019/4/28,飞凤轩[出门],1,允许通过,08:17
1371799,17948679,2019/4/28,第六教学楼[出门],1,允许通过,08:18
1371800,20619690,2019/4/28,第六教学楼[进门],1,允许通过,08:18
1374544,21524362,2019/4/28,飞凤轩[出门],1,允许通过,08:19
1371801,22036106,2019/4/28,第六教学楼[出门],1,允许通过,08:19
1374545,1238278,2019/4/28,飞凤轩[进门],1,允许通过,08:19
1374546,24918850,2019/4/28,飞凤轩[出门],1,允许通过,08:20
1371802,21644682,2019/4/28,第六教学楼[进门],1,允许通过,08:20
1376458,31739,2019/4/28,青鸾苑[出门],1,允许通过,08:21
1371803,725222,2019/4/28,第六教学楼[出门],1,允许通过,08:21
1376459,6617844,2019/4/28,青鸾苑[出门],1,允许通过,08:21
1371804,423622,2019/4/28,第六教学楼[出门],1,允许通过,08:21
1377041,13105815,2019/4/28,第七教学楼[进门],1,允许通过,08:22
1376460,19739959,2019/4/28,青鸾苑[出门],1,允许通过,08:22
1374547,18764826,2019/4/28,飞凤轩[出门],1,允许通过,08:25
1374548,15405136,2019/4/28,飞凤轩[出门],1,允许通过,08:26
1374549,14746267,2019/4/28,飞凤轩[出门],1,允许通过,08:27
1376461,17759783,2019/4/28,青鸾苑[出门],1,允许通过,08:27
1371805,20442666,2019/4/28,第六教学楼[进门],1,允许通过,08:28
1374550,21365466,2019/4/28,飞凤轩[出门],1,允许通过,08:28
1371806,17263925,2019/4/28,第六教学楼[出门],1,允许通过,08:29
1376463,13941872,2019/4/28,青鸾苑[出门],1,允许通过,08:29
1374551,20021674,2019/4/28,飞凤轩[出门],1,允许通过,08:29
1376465,21844756,2019/4/28,青鸾苑[出门],1,允许通过,08:31
1376464,21844756,2019/4/28,青鸾苑[出门],1,允许通过,08:31
1376466,21844756,2019/4/28,青鸾苑[出门],1,允许通过,08:31
1371807,21609674,2019/4/28,第六教学楼[出门],1,允许通过,08:31
1374552,20922020,2019/4/28,飞凤轩[出门],1,允许通过,08:32
1374553,19608714,2019/4/28,飞凤轩[出门],1,允许通过,08:32
1374554,21635066,2019/4/28,飞凤轩[进门],1,允许通过,08:34
1371808,20355306,2019/4/28,第六教学楼[出门],1,允许通过,08:34
1374555,20922020,2019/4/28,飞凤轩[进门],1,允许通过,08:35
1374556,17902981,2019/4/28,飞凤轩[出门],1,允许通过,08:35
1371809,17827463,2019/4/28,第六教学楼[出门],1,允许通过,08:37
1371810,17937495,2019/4/28,第六教学楼[出门],1,允许通过,08:37
1371811,5310804,2019/4/28,第六教学楼[出门],1,允许通过,08:38
1370915,19956295,2019/4/28,第五教学楼[进门],1,允许通过,08:38
1371812,13100187,2019/4/28,第六教学楼[出门],1,允许通过,08:39
1374557,20856180,2019/4/28,飞凤轩[出门],1,允许通过,08:39
1374558,21727786,2019/4/28,飞凤轩[出门],1,允许通过,08:40
1371813,20619690,2019/4/28,第六教学楼[出门],1,允许通过,08:41
1371814,17827463,2019/4/28,第六教学楼[进门],1,允许通过,08:41
1371815,17827463,2019/4/28,第六教学楼[进门],1,允许通过,08:41
1374559,18650986,2019/4/28,飞凤轩[出门],1,允许通过,08:42
1371816,20035191,2019/4/28,第六教学楼[出门],1,允许通过,08:42
1377042,5961908,2019/4/28,第七教学楼[进门],1,允许通过,08:42
1374560,18801338,2019/4/28,飞凤轩[出门],1,允许通过,08:42
1374561,21101674,2019/4/28,飞凤轩[出门],1,允许通过,08:43
1371817,21609674,2019/4/28,第六教学楼[进门],1,允许通过,08:43
1374562,20805978,2019/4/28,飞凤轩[出门],1,允许通过,08:45
1374563,15726587,2019/4/28,飞凤轩[出门],1,允许通过,08:45
1374564,9527957,2019/4/28,飞凤轩[出门],1,允许通过,08:46
1374565,18650986,2019/4/28,飞凤轩[进门],1,允许通过,08:46
1374566,22019866,2019/4/28,飞凤轩[进门],1,允许通过,08:47
1376467,8823056,2019/4/28,青鸾苑[出门],1,允许通过,08:47
1371818,20238935,2019/4/28,第六教学楼[出门],1,允许通过,08:49
1374567,922432,2019/4/28,飞凤轩[进门],1,允许通过,08:49
1374568,15726587,2019/4/28,飞凤轩[进门],1,允许通过,08:50
1371819,21513818,2019/4/28,第六教学楼[出门],1,允许通过,08:51
1371820,14163418,2019/4/28,第六教学楼[出门],1,允许通过,08:51
1374569,20856180,2019/4/28,飞凤轩[进门],1,允许通过,08:53
1371821,20238935,2019/4/28,第六教学楼[进门],1,允许通过,08:53
1374570,20203690,2019/4/28,飞凤轩[出门],1,允许通过,08:54
1371822,21513818,2019/4/28,第六教学楼[进门],1,允许通过,08:54
1371823,21230346,2019/4/28,第六教学楼[出门],1,允许通过,08:54
1376468,20150708,2019/4/28,青鸾苑[进门],1,允许通过,08:54
1371824,4400443,2019/4/28,第六教学楼[出门],1,允许通过,08:56
1376469,16562071,2019/4/28,青鸾苑[出门],1,允许通过,08:56
1371825,18345028,2019/4/28,第六教学楼[出门],1,允许通过,08:56
1376470,20850228,2019/4/28,青鸾苑[进门],1,允许通过,08:58
1371826,21230346,2019/4/28,第六教学楼[进门],1,允许通过,08:58
1376471,16562071,2019/4/28,青鸾苑[进门],1,允许通过,08:59
1371827,5657492,2019/4/28,第六教学楼[出门],1,允许通过,08:59
1374571,20922020,2019/4/28,飞凤轩[出门],1,允许通过,08:59
1374572,13741120,2019/4/28,飞凤轩[出门],1,允许通过,08:59
1371828,21057370,2019/4/28,第六教学楼[出门],1,允许通过,09:00
1371829,18345028,2019/4/28,第六教学楼[进门],1,允许通过,00:00
1374573,19440410,2019/4/28,飞凤轩[出门],1,允许通过,09:02
1376472,6031028,2019/4/28,青鸾苑[出门],1,允许通过,00:00
1374574,19619882,2019/4/28,飞凤轩[出门],1,允许通过,00:00
1374575,20626378,2019/4/28,飞凤轩[出门],1,允许通过,09:03
1376473,3226164,2019/4/28,青鸾苑[出门],1,允许通过,00:00
1371830,18762746,2019/4/28,第六教学楼[出门],1,允许通过,09:04
1376474,13929133,2019/4/28,青鸾苑[进门],1,允许通过,00:00
1370916,25305495,2019/4/28,第五教学楼[进门],1,允许通过,00:00
1371831,21057370,2019/4/28,第六教学楼[进门],1,允许通过,09:06
1376475,20850228,2019/4/28,青鸾苑[出门],1,允许通过,00:00
1374576,17653317,2019/4/28,飞凤轩[出门],1,允许通过,00:00
1376476,20850228,2019/4/28,青鸾苑[进门],1,允许通过,09:07
1374577,19619882,2019/4/28,飞凤轩[进门],1,允许通过,00:00
1374578,19136362,2019/4/28,飞凤轩[出门],1,允许通过,00:00
1371832,18762746,2019/4/28,第六教学楼[进门],1,允许通过,09:08
1376478,17820309,2019/4/28,青鸾苑[出门],1,允许通过,09:08
1374579,17509221,2019/4/28,飞凤轩[出门],1,允许通过,09:08
1371833,18327655,2019/4/28,第六教学楼[出门],1,允许通过,00:00
1374580,732262,2019/4/28,飞凤轩[出门],1,允许通过,09:09
1374581,1238278,2019/4/28,飞凤轩[出门],1,允许通过,09:10
1371834,1647083,2019/4/28,第六教学楼[出门],1,允许通过,09:10
1376479,17314791,2019/4/28,青鸾苑[出门],1,允许通过,00:00
1376480,20150708,2019/4/28,青鸾苑[出门],1,允许通过,09:12
1371835,18327655,2019/4/28,第六教学楼[进门],1,允许通过,09:13
1371836,12709127,2019/4/28,第六教学楼[出门],1,允许通过,09:14
1371837,22712101,2019/4/28,第六教学楼[出门],1,允许通过,09:15
1374582,19136362,2019/4/28,飞凤轩[进门],1,允许通过,09:16
1371838,21451114,2019/4/28,第六教学楼[出门],1,允许通过,09:16
1371839,20603226,2019/4/28,第六教学楼[出门],1,允许通过,09:17
1374583,15346116,2019/4/28,飞凤轩[出门],1,允许通过,09:17
1376482,19617588,2019/4/28,青鸾苑[出门],1,允许通过,09:17
1371840,12563477,2019/4/28,第六教学楼[出门],1,允许通过,09:18
1371841,22815431,2019/4/28,第六教学楼[进门],1,允许通过,09:18
1371842,19120898,2019/4/28,第六教学楼[出门],1,允许通过,09:18
1374584,21747610,2019/4/28,飞凤轩[出门],1,允许通过,09:20
1371843,11170,2019/4/28,第六教学楼[进门],1,允许通过,09:20
1371844,20603226,2019/4/28,第六教学楼[进门],1,允许通过,09:20
1371845,12563477,2019/4/28,第六教学楼[进门],1,允许通过,09:21
1374585,19127706,2019/4/28,飞凤轩[出门],1,允许通过,09:21
1376483,17810983,2019/4/28,青鸾苑[出门],1,允许通过,09:21
1374586,8011572,2019/4/28,飞凤轩[出门],1,允许通过,09:22
1371846,12709127,2019/4/28,第六教学楼[进门],1,允许通过,09:22
1371847,19120898,2019/4/28,第六教学楼[进门],1,允许通过,09:23
1374587,12534706,2019/4/28,飞凤轩[出门],1,允许通过,09:24
1374588,20527930,2019/4/28,飞凤轩[出门],1,允许通过,09:24
1371848,24735584,2019/4/28,第六教学楼[出门],1,允许通过,09:25
